PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Sex_Male,Embarked_Q,Embarked_S,Title_Col,Title_Don,Title_Dr,Title_Jonkheer,Title_Lady,Title_Major,Title_Master,Title_Miss,Title_Mlle,Title_Mme,Title_Mr,Title_Mrs,Title_Ms,Title_Rev,Title_Sir,Title_the Countess
597,1,2,28.0,0.0,0,33.0,1.0,1,33.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
598,0,3,49.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599,0,3,28.0,0.0,0,7.225,1.0,1,7.225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,1,1,49.0,1.0,0,56.9292,2.0,0,28.4646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601,1,2,24.0,2.0,0,27.0,3.0,0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
602,0,3,28.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
603,0,1,28.0,0.0,0,42.4,1.0,1,42.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
604,0,3,44.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
605,1,1,35.0,0.0,0,26.55,1.0,1,26.55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
606,0,3,36.0,1.0,0,15.55,2.0,0,7.775,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
607,0,3,30.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
608,1,1,27.0,0.0,0,30.5,1.0,1,30.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
609,1,2,22.0,1.0,0,41.5792,2.0,0,20.7896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
610,1,1,40.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
611,0,3,39.0,1.0,0,31.275,2.0,0,15.6375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612,0,3,28.0,0.0,0,7.05,1.0,1,7.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
613,1,3,28.0,1.0,0,15.5,2.0,0,7.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
614,0,3,28.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615,0,3,35.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
616,1,2,24.0,1.0,0,65.0,2.0,0,32.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
617,0,3,34.0,1.0,0,14.4,2.0,0,7.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
618,0,3,26.0,1.0,0,16.1,2.0,0,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
619,1,2,4.0,2.0,0,39.0,3.0,0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
620,0,2,26.0,0.0,0,10.5,1.0,1,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621,0,3,27.0,1.0,0,14.4542,2.0,0,7.2271,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622,1,1,42.0,1.0,0,52.5542,2.0,0,26.2771,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,1,3,20.0,1.0,0,15.7417,2.0,0,7.87085,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
624,0,3,21.0,0.0,0,7.8542,1.0,1,7.8542,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,0,3,21.0,0.0,0,16.1,1.0,1,16.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
626,0,1,54.5,0.0,0,32.3208,1.0,1,32.3208,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
627,0,2,54.5,0.0,0,12.35,1.0,1,12.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
628,1,1,21.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
629,0,3,26.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
630,0,3,28.0,0.0,0,7.7333,1.0,1,7.7333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
631,1,1,54.5,0.0,0,30.0,1.0,1,30.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
632,0,3,51.0,0.0,0,7.0542,1.0,1,7.0542,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
633,1,1,32.0,0.0,0,30.5,1.0,1,30.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,1,28.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
635,0,3,9.0,2.5,0,27.9,3.5,0,7.971428571428571,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
636,1,2,28.0,0.0,0,13.0,1.0,1,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
637,0,3,32.0,0.0,0,7.925,1.0,1,7.925,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638,0,2,31.0,1.0,0,26.25,2.0,0,13.125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
639,0,3,41.0,0.0,0,39.6875,1.0,1,39.6875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
640,0,3,28.0,1.0,0,16.1,2.0,0,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
641,0,3,20.0,0.0,0,7.8542,1.0,1,7.8542,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,1,1,24.0,0.0,0,65.6344,1.0,1,65.6344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
643,0,3,2.5,2.5,0,27.9,3.5,0,7.971428571428571,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
644,1,3,28.0,0.0,0,56.4958,1.0,1,56.4958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645,1,3,2.5,2.0,0,19.2583,3.0,0,6.419433333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
646,1,1,48.0,1.0,0,65.6344,2.0,0,32.8172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
647,0,3,19.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
648,1,1,54.5,0.0,0,35.5,1.0,1,35.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,3,28.0,0.0,0,7.55,1.0,1,7.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650,1,3,23.0,0.0,0,7.55,1.0,1,7.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
651,0,3,28.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
652,1,2,18.0,0.0,0,23.0,1.0,1,23.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
653,0,3,21.0,0.0,0,8.4333,1.0,1,8.4333,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
654,1,3,28.0,0.0,0,7.8292,1.0,1,7.8292,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
655,0,3,18.0,0.0,0,6.75,1.0,1,6.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
656,0,2,24.0,2.0,0,65.6344,3.0,0,21.878133333333334,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
657,0,3,28.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658,0,3,32.0,1.0,0,15.5,2.0,0,7.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
659,0,2,23.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660,0,1,54.5,0.0,0,65.6344,1.0,1,65.6344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
661,1,1,50.0,2.0,0,65.6344,3.0,0,21.878133333333334,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0,3,40.0,0.0,0,7.225,1.0,1,7.225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
663,0,1,47.0,0.0,0,25.5875,1.0,1,25.5875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
664,0,3,36.0,0.0,0,7.4958,1.0,1,7.4958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
665,1,3,20.0,1.0,0,7.925,2.0,0,3.9625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
666,0,2,32.0,2.0,0,65.6344,3.0,0,21.878133333333334,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
667,0,2,25.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
668,0,3,28.0,0.0,0,7.775,1.0,1,7.775,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
669,0,3,43.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
670,1,1,28.0,1.0,0,52.0,2.0,0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
671,1,2,40.0,1.0,0,39.0,2.0,0,19.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
672,0,1,31.0,1.0,0,52.0,2.0,0,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
673,0,2,54.5,0.0,0,10.5,1.0,1,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674,1,2,31.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
675,0,2,28.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,0,3,18.0,0.0,0,7.775,1.0,1,7.775,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
677,0,3,24.5,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
678,1,3,18.0,0.0,0,9.8417,1.0,1,9.8417,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
679,0,3,43.0,1.0,0,46.9,2.0,0,23.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
680,1,1,36.0,0.0,0,65.6344,1.0,1,65.6344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
681,0,3,28.0,0.0,0,8.1375,1.0,1,8.1375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
682,1,1,27.0,0.0,0,65.6344,1.0,1,65.6344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683,0,3,20.0,0.0,0,9.225,1.0,1,9.225,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
684,0,3,14.0,2.5,0,46.9,3.5,0,13.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
685,0,2,54.5,1.0,0,39.0,2.0,0,19.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
686,0,2,25.0,1.0,0,41.5792,2.0,0,20.7896,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
687,0,3,14.0,2.5,0,39.6875,3.5,0,11.339285714285714,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
688,0,3,19.0,0.0,0,10.1708,1.0,1,10.1708,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
689,0,3,18.0,0.0,0,7.7958,1.0,1,7.7958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,1,1,15.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
691,1,1,31.0,1.0,0,57.0,2.0,0,28.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
692,1,3,4.0,0.0,0,13.4167,1.0,1,13.4167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
693,1,3,28.0,0.0,0,56.4958,1.0,1,56.4958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
694,0,3,25.0,0.0,0,7.225,1.0,1,7.225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
695,0,1,54.5,0.0,0,26.55,1.0,1,26.55,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0,2,52.0,0.0,0,13.5,1.0,1,13.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
697,0,3,44.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
698,1,3,28.0,0.0,0,7.7333,1.0,1,7.7333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
699,0,1,49.0,1.0,0,65.6344,2.0,0,32.8172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700,0,3,42.0,0.0,0,7.65,1.0,1,7.65,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
701,1,1,18.0,1.0,0,65.6344,2.0,0,32.8172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
702,1,1,35.0,0.0,0,26.2875,1.0,1,26.2875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
703,0,3,18.0,0.0,0,14.4542,1.0,1,14.4542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
704,0,3,25.0,0.0,0,7.7417,1.0,1,7.7417,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
705,0,3,26.0,1.0,0,7.8542,2.0,0,3.9271,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
706,0,2,39.0,0.0,0,26.0,1.0,1,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
707,1,2,45.0,0.0,0,13.5,1.0,1,13.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
708,1,1,42.0,0.0,0,26.2875,1.0,1,26.2875,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
709,1,1,22.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
710,1,3,28.0,1.0,0,15.2458,2.0,0,7.6229,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
711,1,1,24.0,0.0,0,49.5042,1.0,1,49.5042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
712,0,1,28.0,0.0,0,26.55,1.0,1,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
713,1,1,48.0,1.0,0,52.0,2.0,0,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
714,0,3,29.0,0.0,0,9.4833,1.0,1,9.4833,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715,0,2,52.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
716,0,3,19.0,0.0,0,7.65,1.0,1,7.65,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
717,1,1,38.0,0.0,0,65.6344,1.0,1,65.6344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
718,1,2,27.0,0.0,0,10.5,1.0,1,10.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
719,0,3,28.0,0.0,0,15.5,1.0,1,15.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
720,0,3,33.0,0.0,0,7.775,1.0,1,7.775,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
721,1,2,6.0,0.0,0,33.0,1.0,1,33.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
722,0,3,17.0,1.0,0,7.0542,2.0,0,3.5271,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
723,0,2,34.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
724,0,2,50.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
725,1,1,27.0,1.0,0,53.1,2.0,0,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
726,0,3,20.0,0.0,0,8.6625,1.0,1,8.6625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
727,1,2,30.0,2.5,0,21.0,3.5,0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728,1,3,28.0,0.0,0,7.7375,1.0,1,7.7375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
729,0,2,25.0,1.0,0,26.0,2.0,0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
730,0,3,25.0,1.0,0,7.925,2.0,0,3.9625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
731,1,1,29.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
732,0,3,11.0,0.0,0,18.7875,1.0,1,18.7875,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
733,0,2,28.0,0.0,0,0.0,1.0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
734,0,2,23.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735,0,2,23.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736,0,3,28.5,0.0,0,16.1,1.0,1,16.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
737,0,3,48.0,1.0,0,34.375,2.0,0,17.1875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
738,1,1,35.0,0.0,0,65.6344,1.0,1,65.6344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
739,0,3,28.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
740,0,3,28.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
741,1,1,28.0,0.0,0,30.0,1.0,1,30.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
742,0,1,36.0,1.0,0,65.6344,2.0,0,32.8172,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
743,1,1,21.0,2.0,0,65.6344,3.0,0,21.878133333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
744,0,3,24.0,1.0,0,16.1,2.0,0,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
745,1,3,31.0,0.0,0,7.925,1.0,1,7.925,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
746,0,1,54.5,1.0,0,65.6344,2.0,0,32.8172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0,3,16.0,1.0,0,20.25,2.0,0,10.125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
748,1,2,30.0,0.0,0,13.0,1.0,1,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
749,0,1,19.0,1.0,0,53.1,2.0,0,26.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
750,0,3,31.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
751,1,2,4.0,1.0,0,23.0,2.0,0,11.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
752,1,3,6.0,0.0,0,12.475,1.0,1,12.475,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
753,0,3,33.0,0.0,0,9.5,1.0,1,9.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
754,0,3,23.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
755,1,2,48.0,1.0,0,65.0,2.0,0,32.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
756,1,2,2.5,1.0,0,14.5,2.0,0,7.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
757,0,3,28.0,0.0,0,7.7958,1.0,1,7.7958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
758,0,2,18.0,0.0,0,11.5,1.0,1,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
759,0,3,34.0,0.0,0,8.05,1.0,1,8.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
760,1,1,33.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,0,3,28.0,0.0,0,14.5,1.0,1,14.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
762,0,3,41.0,0.0,0,7.125,1.0,1,7.125,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
763,1,3,20.0,0.0,0,7.2292,1.0,1,7.2292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
764,1,1,36.0,1.0,0,65.6344,2.0,0,32.8172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
765,0,3,16.0,0.0,0,7.775,1.0,1,7.775,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,1,1,51.0,1.0,0,65.6344,2.0,0,32.8172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
767,0,1,28.0,0.0,0,39.6,1.0,1,39.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
768,0,3,30.5,0.0,0,7.75,1.0,1,7.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
769,0,3,28.0,1.0,0,24.15,2.0,0,12.075,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
770,0,3,32.0,0.0,0,8.3625,1.0,1,8.3625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
771,0,3,24.0,0.0,0,9.5,1.0,1,9.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
772,0,3,48.0,0.0,0,7.8542,1.0,1,7.8542,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
773,0,2,54.5,0.0,0,10.5,1.0,1,10.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774,0,3,28.0,0.0,0,7.225,1.0,1,7.225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
775,1,2,54.0,1.0,0,23.0,2.0,0,11.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
776,0,3,18.0,0.0,0,7.75,1.0,1,7.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
777,0,3,28.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
778,1,3,5.0,0.0,0,12.475,1.0,1,12.475,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
779,0,3,28.0,0.0,0,7.7375,1.0,1,7.7375,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
780,1,1,43.0,0.0,0,65.6344,1.0,1,65.6344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
781,1,3,13.0,0.0,0,7.2292,1.0,1,7.2292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
782,1,1,17.0,1.0,0,57.0,2.0,0,28.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783,0,1,29.0,0.0,0,30.0,1.0,1,30.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
784,0,3,28.0,1.0,0,23.45,2.0,0,11.725,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
785,0,3,25.0,0.0,0,7.05,1.0,1,7.05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
786,0,3,25.0,0.0,0,7.25,1.0,1,7.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
787,1,3,18.0,0.0,0,7.4958,1.0,1,7.4958,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
788,0,3,8.0,2.5,0,29.125,3.5,0,8.321428571428571,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
789,1,3,2.5,1.0,0,20.575,2.0,0,10.2875,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790,0,1,46.0,0.0,0,65.6344,1.0,1,65.6344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
791,0,3,28.0,0.0,0,7.75,1.0,1,7.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
792,0,2,16.0,0.0,0,26.0,1.0,1,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,0,3,28.0,2.5,0,65.6344,3.5,0,18.752685714285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
794,0,1,28.0,0.0,0,30.6958,1.0,1,30.6958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
795,0,3,25.0,0.0,0,7.8958,1.0,1,7.8958,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
796,0,2,39.0,0.0,0,13.0,1.0,1,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
